Date,Exercise,Category,Weight,Weight Unit,Reps,Distance,Distance Unit,Time
2022-09-25,Between Legs Cable Lat Raise,Shoulders,7.5,kgs,9,,,
2022-09-25,Between Legs Cable Lat Raise,Shoulders,7.5,kgs,9,,,
2022-09-25,Between Legs Cable Lat Raise,Shoulders,7.5,kgs,9,,,
2022-09-25,Rope Push Down,Triceps,28.75,kgs,13,,,
2022-09-25,Bar pushdown,Triceps,32.5,kgs,12,,,
2022-09-25,Bar pushdown,Triceps,32.5,kgs,12,,,
2022-09-25,Bar pushdown,Triceps,32.5,kgs,12,,,
2022-09-25,Rear Delt Machine Fly,Shoulders,47.0,kgs,12,,,
2022-09-25,Rear Delt Machine Fly,Shoulders,47.0,kgs,12,,,
2022-09-25,Rear Delt Machine Fly,Shoulders,47.0,kgs,12,,,
2022-09-25,Total Abdominal Machine,Abs,75.0,kgs,13,,,
2022-09-25,Total Abdominal Machine,Abs,80.0,kgs,12,,,
2022-09-25,Total Abdominal Machine,Abs,80.0,kgs,12,,,
2022-09-27,Flat Dumbbell Bench Press,Chest,28.0,kgs,12,,,
2022-09-27,Flat Dumbbell Bench Press,Chest,28.0,kgs,10,,,
2022-09-27,Flat Dumbbell Bench Press,Chest,28.0,kgs,11,,,
2022-09-27,Flat Dumbbell Bench Press,Chest,28.0,kgs,10,,,
2022-09-27,Flat Dumbbell Bench Press,Chest,28.0,kgs,10,,,
2022-09-27,Incline Dumbbell Fly,Chest,11.0,kgs,10,,,
2022-09-27,Incline Dumbbell Fly,Chest,11.0,kgs,10,,,
2022-09-27,Incline Dumbbell Fly,Chest,11.0,kgs,11,,,
2022-09-27,Incline Dumbbell Fly,Chest,11.0,kgs,11,,,
2022-09-27,Incline Dumbbell Fly,Chest,11.0,kgs,10,,,
2022-09-27,Decline Dumbbell Press,Chest,26.0,kgs,10,,,
2022-09-27,Decline Dumbbell Press,Chest,26.0,kgs,9,,,
2022-09-27,Decline Dumbbell Press,Chest,26.0,kgs,8,,,
2022-09-27,Pushup,Chest,0.0,kgs,10,,,
2022-09-27,Behind Back Dips,Triceps,0.0,kgs,18,,,
2022-09-27,Behind Back Dips,Triceps,0.0,kgs,12,,,
2022-09-27,Behind Back Dips,Triceps,0.0,kgs,15,,,
2022-09-27,Pushup,Chest,0.0,kgs,11,,,
2022-09-27,Pushup,Chest,0.0,kgs,10,,,
2022-09-27,Hanging Leg Raise,Abs,0.0,kgs,10,,,
2022-09-29,Pull Up,Back,0.0,kgs,12,,,
2022-09-29,Pull Up,Back,0.0,kgs,10,,,
2022-09-29,Pull Up,Back,0.0,kgs,10,,,
2022-09-29,Pull Up,Back,0.0,kgs,10,,,
2022-09-29,Pull Up,Back,0.0,kgs,9,,,
2022-09-29,Dumbbell Row,Back,31.0,kgs,10,,,
2022-09-29,Dumbbell Row,Back,31.0,kgs,10,,,
2022-09-29,Dumbbell Row,Back,31.0,kgs,10,,,
2022-09-29,Rear Delt Dumbbell Raise,Shoulders,11.0,kgs,10,,,
2022-09-29,Rear Delt Dumbbell Raise,Shoulders,8.5,kgs,12,,,
2022-09-29,Rear Delt Dumbbell Raise,Shoulders,8.5,kgs,12,,,
2022-09-29,EZ-Bar Curl,Biceps,35.0,kgs,10,,,
2022-09-29,EZ-Bar Curl,Biceps,30.0,kgs,10,,,
2022-09-29,EZ-Bar Curl,Biceps,30.0,kgs,8,,,
2022-09-29,EZ-Bar Curl,Biceps,25.0,kgs,9,,,
2022-09-29,EZ-Bar Curl,Biceps,25.0,kgs,8,,,
2022-10-02,Deadlift,Back,60.0,kgs,10,,,
2022-10-02,Deadlift,Back,100.0,kgs,5,,,
2022-10-02,Deadlift,Back,140.0,kgs,5,,,
2022-10-02,Deadlift,Back,160.0,kgs,5,,,
2022-10-02,Deadlift,Back,160.0,kgs,5,,,
2022-10-02,Deadlift,Back,160.0,kgs,5,,,
2022-10-02,Overhead Press,Shoulders,20.0,kgs,12,,,
2022-10-02,Overhead Press,Shoulders,30.0,kgs,10,,,
2022-10-02,Overhead Press,Shoulders,40.0,kgs,10,,,
2022-10-02,Overhead Press,Shoulders,45.0,kgs,10,,,
2022-10-02,Overhead Press,Shoulders,45.0,kgs,7,,,
2022-10-03,Flat Barbell Bench Press,Chest,20.0,kgs,12,,,
2022-10-03,Flat Barbell Bench Press,Chest,60.0,kgs,10,,,
2022-10-03,Flat Barbell Bench Press,Chest,80.0,kgs,5,,,
2022-10-03,Flat Barbell Bench Press,Chest,100.0,kgs,2,,,
2022-10-03,Flat Barbell Bench Press,Chest,110.0,kgs,4,,,
2022-10-03,Flat Barbell Bench Press,Chest,110.0,kgs,3,,,
2022-10-03,Flat Barbell Bench Press,Chest,100.0,kgs,5,,,
2022-10-03,Flat Barbell Bench Press,Chest,90.0,kgs,7,,,
2022-10-03,Flat Barbell Bench Press,Chest,80.0,kgs,10,,,
2022-10-03,Flat Barbell Bench Press,Chest,70.0,kgs,10,,,
2022-10-03,Flat Barbell Bench Press,Chest,60.0,kgs,12,,,
2022-10-03,Barbell Squat,Legs,20.0,kgs,10,,,
2022-10-03,Barbell Squat,Legs,60.0,kgs,6,,,
2022-10-03,Barbell Squat,Legs,80.0,kgs,5,,,
2022-10-03,Barbell Squat,Legs,100.0,kgs,5,,,
2022-10-03,Barbell Squat,Legs,120.0,kgs,5,,,
2022-10-03,Barbell Squat,Legs,120.0,kgs,8,,,
2022-10-03,Barbell Squat,Legs,120.0,kgs,5,,,
2022-10-03,Seated Row Machine,Back,68.0,kgs,5,,,
2022-10-03,Seated Row Machine,Back,54.0,kgs,11,,,
2022-10-03,Seated Row Machine,Back,54.0,kgs,9,,,
2022-10-05,Running (Outdoor),Cardio,,,,2560.0,m,0:15:46
2022-10-05,Pull Up,Back,0.0,kgs,12,,,
2022-10-05,Pull Up,Back,0.0,kgs,11,,,
2022-10-05,Pull Up,Back,0.0,kgs,7,,,
2022-10-05,Parallel Bar Triceps Dip,Triceps,0.0,kgs,15,,,
2022-10-05,Parallel Bar Triceps Dip,Triceps,0.0,kgs,15,,,
2022-10-05,Parallel Bar Triceps Dip,Triceps,0.0,kgs,10,,,
2022-10-05,Rope Rattles,Shoulders,,,,1.0,m,0:00:30
2022-10-05,Pushup,Chest,0.0,kgs,25,,,
2022-10-05,Overhead Press,Shoulders,25.0,kgs,10,,,
2022-10-05,Overhead Press,Shoulders,25.0,kgs,10,,,
2022-10-05,Overhead Press,Shoulders,25.0,kgs,10,,,
2022-10-05,Running (Outdoor),Cardio,,,,1160.0,m,0:07:12
2022-10-08,Deadlift,Back,60.0,kgs,10,,,
2022-10-08,Deadlift,Back,100.0,kgs,5,,,
2022-10-08,Deadlift,Back,140.0,kgs,5,,,
2022-10-08,Deadlift,Back,160.0,kgs,5,,,
2022-10-08,Deadlift,Back,160.0,kgs,5,,,
2022-10-08,Machine Shoulder Press,Shoulders,32.0,kgs,14,,,
2022-10-08,Machine Shoulder Press,Shoulders,32.0,kgs,11,,,
2022-10-08,Machine Shoulder Press,Shoulders,32.0,kgs,11,,,
2022-10-08,Rear Delt Machine Fly,Shoulders,61.0,kgs,12,,,
2022-10-08,Rear Delt Machine Fly,Shoulders,61.0,kgs,12,,,
2022-10-08,Rear Delt Machine Fly,Shoulders,61.0,kgs,9,,,
2022-10-10,Flat Barbell Bench Press,Chest,20.0,kgs,25,,,
2022-10-10,Flat Barbell Bench Press,Chest,40.0,kgs,12,,,
2022-10-10,Flat Barbell Bench Press,Chest,60.0,kgs,10,,,
2022-10-10,Flat Barbell Bench Press,Chest,80.0,kgs,10,,,
2022-10-10,Flat Barbell Bench Press,Chest,100.0,kgs,8,,,
2022-10-10,Flat Barbell Bench Press,Chest,100.0,kgs,5,,,
2022-10-10,Flat Barbell Bench Press,Chest,100.0,kgs,5,,,
2022-10-10,Flat Barbell Bench Press,Chest,90.0,kgs,8,,,
2022-10-10,Flat Barbell Bench Press,Chest,90.0,kgs,7,,,
2022-10-10,Flat Barbell Bench Press,Chest,80.0,kgs,9,,,
2022-10-10,Flat Barbell Bench Press,Chest,60.0,kgs,13,,,
2022-10-10,Cable Flyes,Chest,15.0,kgs,7,,,
2022-10-10,Cable Flyes,Chest,10.0,kgs,7,,,
2022-10-10,Cable Flyes,Chest,10.0,kgs,13,,,
2022-10-10,Cable Flyes,Chest,10.0,kgs,12,,,
2022-10-10,Sälrodd,Back,20.0,kgs,10,,,
2022-10-10,Sälrodd,Back,40.0,kgs,10,,,
2022-10-10,Sälrodd,Back,60.0,kgs,10,,,
2022-10-10,Sälrodd,Back,80.0,kgs,3,,,
2022-10-10,Sälrodd,Back,60.0,kgs,6,,,
2022-10-10,Sälrodd,Back,60.0,kgs,10,,,
2022-10-10,Sälrodd,Back,60.0,kgs,8,,,
2022-10-10,Rope Push Down,Triceps,25.0,kgs,13,,,
2022-10-10,Rope Crunch,Abs,36.25,kgs,13,,,
2022-10-10,Rope Push Down,Triceps,25.0,kgs,13,,,
2022-10-10,Rope Crunch,Abs,40.0,kgs,7,,,
2022-10-10,Rope Push Down,Triceps,25.0,kgs,10,,,
2022-10-10,Rope Crunch,Abs,36.25,kgs,10,,,
2022-10-10,Rope Push Down,Triceps,25.0,kgs,10,,,
2022-10-10,Rope Crunch,Abs,36.25,kgs,10,,,
2022-10-11,Running (Treadmill),Cardio,,,,3000.0,m,0:18:00
2022-10-11,Barbell Squat,Legs,20.0,kgs,12,,,
2022-10-11,Barbell Squat,Legs,70.0,kgs,8,,,
2022-10-11,Barbell Squat,Legs,100.0,kgs,5,,,
2022-10-11,Barbell Squat,Legs,120.0,kgs,2,,,
2022-10-11,Barbell Squat,Legs,130.0,kgs,4,,,
2022-10-11,Barbell Squat,Legs,120.0,kgs,5,,,
2022-10-11,Seated Leg Curl Machine,Legs,68.0,kgs,10,,,
2022-10-11,Seated Leg Curl Machine,Legs,68.0,kgs,13,,,
2022-10-11,Seated Leg Curl Machine,Legs,68.0,kgs,13,,,
2022-10-11,Palm Up Front Delt Raise,Shoulders,11.25,kgs,10,,,
2022-10-11,Palm Up Front Delt Raise,Shoulders,11.25,kgs,10,,,
2022-10-11,Palm Up Front Delt Raise,Shoulders,11.25,kgs,9,,,
2022-10-11,Dumbbell Preacher Curl,Biceps,16.0,kgs,5,,,
2022-10-11,Dumbbell Preacher Curl,Biceps,12.0,kgs,5,,,
2022-10-11,Dumbbell Preacher Curl,Biceps,12.0,kgs,12,,,
2022-10-11,Dumbbell Preacher Curl,Biceps,12.0,kgs,10,,,
2022-10-14,Flat Barbell Bench Press,Chest,20.0,kgs,20,,,
2022-10-14,Flat Barbell Bench Press,Chest,60.0,kgs,10,,,
2022-10-14,Flat Barbell Bench Press,Chest,80.0,kgs,5,,,
2022-10-14,Flat Barbell Bench Press,Chest,100.0,kgs,2,,,
2022-10-14,Flat Barbell Bench Press,Chest,110.0,kgs,4,,,
2022-10-14,Flat Barbell Bench Press,Chest,110.0,kgs,3,,,
2022-10-14,Deadlift,Back,60.0,kgs,12,,,
2022-10-14,Flat Barbell Bench Press,Chest,80.0,kgs,3,,,
2022-10-14,Deadlift,Back,100.0,kgs,10,,,
2022-10-14,Deadlift,Back,100.0,kgs,10,,,
2022-10-14,Sumo Deadlift,Legs,100.0,kgs,10,,,
2022-10-14,Ab-Wheel Rollout,Abs,0.0,kgs,12,,,
2022-10-14,Ab-Wheel Rollout,Abs,0.0,kgs,8,,,
2022-10-17,Barbell Squat,Legs,20.0,kgs,12,,,
2022-10-17,Barbell Squat,Legs,60.0,kgs,8,,,
2022-10-17,Barbell Squat,Legs,100.0,kgs,5,,,
2022-10-17,Barbell Squat,Legs,120.0,kgs,3,,,
2022-10-17,Barbell Squat,Legs,140.0,kgs,4,,,
2022-10-17,Barbell Squat,Legs,130.0,kgs,4,,,
2022-10-17,Flat Barbell Bench Press,Chest,20.0,kgs,20,,,
2022-10-17,Flat Barbell Bench Press,Chest,60.0,kgs,8,,,
2022-10-17,Flat Barbell Bench Press,Chest,80.0,kgs,5,,,
2022-10-17,Flat Barbell Bench Press,Chest,100.0,kgs,1,,,
2022-10-17,Flat Barbell Bench Press,Chest,110.0,kgs,6,,,
2022-10-17,Flat Barbell Bench Press,Chest,110.0,kgs,4,,,
2022-10-17,Flat Barbell Bench Press,Chest,110.0,kgs,3,,,
2022-10-17,Flat Barbell Bench Press,Chest,100.0,kgs,5,,,
2022-10-17,Dumbbell Row,Back,42.0,kgs,8,,,
2022-10-17,Dumbbell Row,Back,42.0,kgs,7,,,
2022-10-17,Dumbbell Row,Back,42.0,kgs,7,,,
2022-10-17,Ab-Wheel Rollout,Abs,0.0,kgs,12,,,
2022-10-18,Overhead Press,Shoulders,20.0,kgs,15,,,
2022-10-18,Overhead Press,Shoulders,30.0,kgs,10,,,
2022-10-18,Overhead Press,Shoulders,40.0,kgs,8,,,
2022-10-18,Overhead Press,Shoulders,50.0,kgs,10,,,
2022-10-18,Overhead Press,Shoulders,50.0,kgs,7,,,
2022-10-18,Overhead Press,Shoulders,50.0,kgs,7,,,
2022-10-18,Overhead Press,Shoulders,40.0,kgs,12,,,
2022-10-18,Overhead Press,Shoulders,40.0,kgs,12,,,
2022-10-18,Dumbbell Curl,Biceps,16.0,kgs,10,,,
2022-10-18,Dumbbell Curl,Biceps,16.0,kgs,9,,,
2022-10-18,Dumbbell Curl,Biceps,16.0,kgs,8,,,
2022-10-18,Dumbbell Curl,Biceps,16.0,kgs,8,,,
2022-10-18,Dumbbell Shrug,Shoulders,37.5,kgs,15,,,
2022-10-18,Dumbbell Shrug,Shoulders,37.5,kgs,10,,,
2022-10-18,Lateral Dumbbell Raise,Shoulders,8.0,kgs,10,,,
2022-10-18,Lateral Dumbbell Raise,Shoulders,8.0,kgs,12,,,
2022-10-18,Dumbbell Shrug,Shoulders,37.5,kgs,10,,,
2022-10-18,Lateral Dumbbell Raise,Shoulders,8.0,kgs,10,,,
2022-10-18,Rope Push Down,Triceps,28.75,kgs,12,,,
2022-10-18,Rope Push Down,Triceps,28.75,kgs,10,,,
2022-10-18,Rope Push Down,Triceps,28.75,kgs,10,,,
2022-10-21,Deadlift,Back,70.0,kgs,10,,,
2022-10-21,Deadlift,Back,110.0,kgs,5,,,
2022-10-21,Deadlift,Back,140.0,kgs,4,,,
2022-10-21,Deadlift,Back,160.0,kgs,3,,,
2022-10-21,Deadlift,Back,180.0,kgs,2,,,
2022-10-21,Deadlift,Back,202.5,kgs,1,,,
2022-10-21,Deadlift,Back,180.0,kgs,3,,,
2022-10-21,Chest Press Machine,Chest,68.0,kgs,10,,,
2022-10-21,Chest Press Machine,Chest,68.0,kgs,10,,,
2022-10-21,Chest Press Machine,Chest,68.0,kgs,10,,,
2022-10-21,Dumbbell Delt Raise,Shoulders,12.0,kgs,8,,,
2022-10-21,Dumbbell Delt Raise,Shoulders,9.0,kgs,5,,,
2022-10-21,Dumbbell Delt Raise,Shoulders,12.0,kgs,8,,,
2022-10-21,Dumbbell Delt Raise,Shoulders,9.0,kgs,5,,,
2022-10-21,Dumbbell Delt Raise,Shoulders,12.0,kgs,6,,,
2022-10-21,Dumbbell Delt Raise,Shoulders,9.0,kgs,5,,,
2022-10-21,Dumbbell Curl,Biceps,22.0,kgs,3,,,
2022-10-21,Dumbbell Curl,Biceps,12.0,kgs,6,,,
2022-10-21,Dumbbell Curl,Biceps,20.0,kgs,4,,,
2022-10-21,Dumbbell Curl,Biceps,12.0,kgs,6,,,
2022-10-21,Dumbbell Curl,Biceps,20.0,kgs,4,,,
2022-10-21,Dumbbell Curl,Biceps,12.0,kgs,6,,,
2022-10-21,One Arm Rear Delt Cable,Shoulders,8.75,kgs,12,,,
2022-10-21,One Arm Rear Delt Cable,Shoulders,8.75,kgs,12,,,
2022-10-21,Seated Calf Raise Machine,Legs,40.0,kgs,12,,,
2022-10-21,Seated Calf Raise Machine,Legs,40.0,kgs,13,,,
2022-10-21,Seated Calf Raise Machine,Legs,40.0,kgs,9,,,
2022-10-21,Ab-Wheel Rollout,Abs,0.0,kgs,12,,,
2022-10-21,Ab-Wheel Rollout,Abs,0.0,kgs,10,,,
2022-10-21,Ab-Wheel Rollout,Abs,0.0,kgs,10,,,
2022-10-21,Deadlift,Back,160.0,kgs,6,,,
2022-10-22,Running (Treadmill),Cardio,,,,1000.0,m,0:05:30
2022-10-22,Seated Dumbbell Press,Shoulders,12.0,kgs,10,,,
2022-10-22,Seated Dumbbell Press,Shoulders,20.0,kgs,10,,,
2022-10-22,Seated Dumbbell Press,Shoulders,20.0,kgs,9,,,
2022-10-22,Leg Extension Machine,Legs,103.0,kgs,12,,,
2022-10-22,Leg Extension Machine,Legs,110.0,kgs,10,,,
2022-10-22,Leg Extension Machine,Legs,117.0,kgs,8,,,
2022-10-22,Leg Extension Machine,Legs,103.0,kgs,10,,,
2022-10-22,Lying Leg Curl Machine,Legs,74.0,kgs,7,,,
2022-10-22,Leg Extension Machine,Legs,96.0,kgs,10,,,
2022-10-22,Lying Leg Curl Machine,Legs,60.0,kgs,10,,,
2022-10-22,Lying Leg Curl Machine,Legs,60.0,kgs,9,,,
2022-10-22,Lying Leg Curl Machine,Legs,60.0,kgs,7,,,
2022-10-22,Cable Flyes,Chest,16.25,kgs,10,,,
2022-10-22,Cable Flyes,Chest,16.25,kgs,10,,,
2022-10-22,Cable Flyes,Chest,16.25,kgs,7,,,
2022-10-22,Cable Crunch,Abs,38.75,kgs,12,,,
2022-10-22,Cable Crunch,Abs,38.75,kgs,12,,,
2022-10-22,Cable Crunch,Abs,38.75,kgs,10,,,
2022-10-23,Flat Barbell Bench Press,Chest,20.0,kgs,20,,,
2022-10-23,Flat Barbell Bench Press,Chest,40.0,kgs,10,,,
2022-10-23,Flat Barbell Bench Press,Chest,60.0,kgs,8,,,
2022-10-23,Flat Barbell Bench Press,Chest,80.0,kgs,5,,,
2022-10-23,Flat Barbell Bench Press,Chest,100.0,kgs,3,,,
2022-10-23,Flat Barbell Bench Press,Chest,110.0,kgs,2,,,
2022-10-23,Flat Barbell Bench Press,Chest,120.0,kgs,1,,,
2022-10-23,Flat Barbell Bench Press,Chest,125.0,kgs,0,,,
2022-10-23,Flat Barbell Bench Press,Chest,100.0,kgs,0,,,
2022-10-23,Pull Up,Back,0.0,kgs,15,,,
2022-10-23,Pull Up,Back,0.0,kgs,10,,,
2022-10-23,Cable Palms Up Delt Raise,Shoulders,13.75,kgs,8,,,
2022-10-23,Cable Palms Up Delt Raise,Shoulders,11.25,kgs,8,,,
2022-10-23,Cable Palms Up Delt Raise,Shoulders,11.25,kgs,8,,,
2022-10-23,Bar pushdown,Triceps,33.75,kgs,13,,,
2022-10-23,Bar pushdown,Triceps,33.75,kgs,11,,,
2022-10-23,Bar pushdown,Triceps,33.75,kgs,10,,,
2022-10-23,Pushup,Chest,0.0,kgs,10,,,
2022-10-23,Dumbbell Preacher Curl,Biceps,14.0,kgs,12,,,
2022-10-23,Dumbbell Preacher Curl,Biceps,14.0,kgs,9,,,
2022-10-23,Dumbbell Preacher Curl,Biceps,14.0,kgs,8,,,
2022-10-25,Barbell Squat,Legs,20.0,kgs,12,,,
2022-10-25,Barbell Squat,Legs,60.0,kgs,8,,,
2022-10-25,Barbell Squat,Legs,80.0,kgs,8,,,
2022-10-25,Barbell Squat,Legs,100.0,kgs,5,,,
2022-10-25,Barbell Squat,Legs,120.0,kgs,2,,,
2022-10-25,Barbell Squat,Legs,140.0,kgs,3,,,
2022-10-25,Barbell Squat,Legs,120.0,kgs,6,,,
2022-10-25,Barbell Squat,Legs,130.0,kgs,4,,,
2022-10-25,Barbell Squat,Legs,100.0,kgs,10,,,
2022-10-25,Barbell Squat,Legs,100.0,kgs,8,,,
2022-10-25,Barbell Squat,Legs,100.0,kgs,8,,,
2022-10-25,Leg Extension Machine,Legs,103.0,kgs,8,,,
2022-10-25,Leg Extension Machine,Legs,103.0,kgs,12,,,
2022-10-25,Leg Extension Machine,Legs,103.0,kgs,9,,,
2022-10-25,Back Extension Machine,Back,110.0,kgs,10,,,
2022-10-25,Back Extension Machine,Back,110.0,kgs,12,,,
2022-10-25,Back Extension Machine,Back,110.0,kgs,12,,,
2022-10-25,Cable Crunch,Abs,41.25,kgs,11,,,
2022-10-25,Cable Crunch,Abs,41.25,kgs,11,,,
2022-10-25,Cable Crunch,Abs,41.25,kgs,11,,,
2022-10-30,Flat Barbell Bench Press,Chest,20.0,kgs,10,,,
2022-10-30,Flat Barbell Bench Press,Chest,40.0,kgs,10,,,
2022-10-30,Flat Barbell Bench Press,Chest,60.0,kgs,8,,,
2022-10-30,Flat Barbell Bench Press,Chest,80.0,kgs,5,,,
2022-10-30,Flat Barbell Bench Press,Chest,100.0,kgs,3,,,
2022-10-30,Flat Barbell Bench Press,Chest,110.0,kgs,1,,,
2022-10-30,Flat Barbell Bench Press,Chest,125.0,kgs,1,,,
2022-10-30,Flat Barbell Bench Press,Chest,110.0,kgs,3,,,
2022-10-30,Flat Barbell Bench Press,Chest,110.0,kgs,3,,,
2022-10-30,Flat Barbell Bench Press,Chest,100.0,kgs,5,,,
2022-10-30,Flat Barbell Bench Press,Chest,100.0,kgs,5,,,
2022-10-30,Overhead Press,Shoulders,20.0,kgs,15,,,
2022-10-30,Overhead Press,Shoulders,40.0,kgs,8,,,
2022-10-30,Overhead Press,Shoulders,50.0,kgs,8,,,
2022-10-30,Overhead Press,Shoulders,50.0,kgs,6,,,
2022-10-30,Overhead Press,Shoulders,50.0,kgs,5,,,
2022-10-30,Lateral Dumbbell Raise,Shoulders,9.0,kgs,12,,,
2022-10-30,Lateral Dumbbell Raise,Shoulders,9.0,kgs,11,,,
2022-10-30,Lateral Dumbbell Raise,Shoulders,9.0,kgs,9,,,
2022-11-01,Walking,Cardio,,,,1000.0,m,0:08:00
2022-11-01,Deadlift,Back,20.0,kgs,10,,,
2022-11-01,Deadlift,Back,60.0,kgs,8,,,
2022-11-01,Deadlift,Back,100.0,kgs,6,,,
2022-11-01,Deadlift,Back,130.0,kgs,5,,,
2022-11-01,Deadlift,Back,150.0,kgs,3,,,
2022-11-01,Deadlift,Back,150.0,kgs,3,,,
2022-11-01,Deadlift,Back,150.0,kgs,5,,,
2022-11-01,Deadlift,Back,160.0,kgs,7,,,
2022-11-01,Deadlift,Back,160.0,kgs,5,,,
2022-11-01,Deadlift,Back,160.0,kgs,5,,,
2022-11-01,Lat Pulldown,Back,82.0,kgs,10,,,
2022-11-01,Lat Pulldown,Back,82.0,kgs,9,,,
2022-11-01,Lat Pulldown,Back,82.0,kgs,8,,,
2022-11-01,Dumbbell Curl,Biceps,14.0,kgs,8,,,
2022-11-01,Dumbbell Hammer Curl,Biceps,10.0,kgs,8,,,
2022-11-01,Dumbbell Curl,Biceps,14.0,kgs,7,,,
2022-11-01,Dumbbell Hammer Curl,Biceps,10.0,kgs,4,,,
2022-11-01,Dumbbell Hammer Curl,Biceps,8.0,kgs,6,,,
2022-11-01,Dumbbell Curl,Biceps,14.0,kgs,6,,,
2022-11-01,Rear Delt Machine Fly,Shoulders,61.0,kgs,12,,,
2022-11-01,Rear Delt Machine Fly,Shoulders,61.0,kgs,9,,,
2022-11-01,Ab-Wheel Rollout,Abs,0.0,kgs,10,,,
2022-11-01,Ab-Wheel Rollout,Abs,0.0,kgs,9,,,
2022-11-01,Rear Delt Machine Fly,Shoulders,61.0,kgs,8,,,
2022-11-01,Ab-Wheel Rollout,Abs,0.0,kgs,6,,,
2022-11-03,Barbell Squat,Legs,20.0,kgs,12,,,
2022-11-03,Barbell Squat,Legs,60.0,kgs,8,,,
2022-11-03,Barbell Squat,Legs,100.0,kgs,5,,,
2022-11-03,Barbell Squat,Legs,120.0,kgs,3,,,
2022-11-03,Barbell Squat,Legs,130.0,kgs,1,,,
2022-11-03,Barbell Squat,Legs,140.0,kgs,1,,,
2022-11-03,Barbell Squat,Legs,152.5,kgs,1,,,
2022-11-03,Barbell Squat,Legs,140.0,kgs,1,,,
2022-11-03,Barbell Front Squat,Legs,60.0,kgs,5,,,
2022-11-03,Flat Barbell Bench Press,Chest,20.0,kgs,20,,,
2022-11-03,Flat Barbell Bench Press,Chest,60.0,kgs,8,,,
2022-11-03,Flat Barbell Bench Press,Chest,80.0,kgs,5,,,
2022-11-03,Flat Barbell Bench Press,Chest,100.0,kgs,8,,,
2022-11-03,Flat Barbell Bench Press,Chest,100.0,kgs,4,,,
2022-11-03,Flat Barbell Bench Press,Chest,100.0,kgs,5,,,
2022-11-03,Seated Machine Row Underhand Grip,Back,75.0,kgs,5,,,
2022-11-03,Seated Machine Row Underhand Grip,Back,68.0,kgs,10,,,
2022-11-03,Seated Machine Row Underhand Grip,Back,68.0,kgs,8,,,
2022-11-03,Back Extension,Back,15.0,kgs,8,,,
2022-11-03,Back Extension,Back,15.0,kgs,11,,,
2022-11-03,Ab-Wheel Rollout,Abs,0.0,kgs,12,,,
2022-11-03,Ab-Wheel Rollout,Abs,0.0,kgs,10,,,
2022-11-03,Ab-Wheel Rollout,Abs,0.0,kgs,8,,,
2022-11-05,Running (Treadmill),Cardio,,,,1600.0,m,0:09:45
2022-11-05,Seated Dumbbell Press,Shoulders,22.0,kgs,9,,,
2022-11-05,Seated Dumbbell Press,Shoulders,22.0,kgs,9,,,
2022-11-05,Seated Dumbbell Press,Shoulders,22.0,kgs,8,,,
2022-11-05,Seated Dumbbell Press,Shoulders,22.0,kgs,8,,,
2022-11-05,Seated Dumbbell Press,Shoulders,22.0,kgs,7,,,
2022-11-05,Seated Dumbbell Press,Shoulders,16.0,kgs,8,,,
2022-11-05,Seated Incline Dumbbell Curl,Biceps,16.0,kgs,8,,,
2022-11-05,Seated Incline Dumbbell Curl,Biceps,16.0,kgs,7,,,
2022-11-05,Seated Incline Dumbbell Curl,Biceps,12.0,kgs,8,,,
2022-11-05,Seated Incline Dumbbell Curl,Biceps,12.0,kgs,8,,,
2022-11-05,Between Leg Rope Front Delt Raise,Shoulders,11.25,kgs,12,,,
2022-11-05,Between Leg Rope Front Delt Raise,Shoulders,11.25,kgs,11,,,
2022-11-05,Between Leg Rope Front Delt Raise,Shoulders,11.25,kgs,10,,,
2022-11-05,Hip Abduction Machine,Legs,49.5,kgs,20,,,
2022-11-05,Hip Abduction Machine,Legs,58.5,kgs,9,,,
2022-11-05,Hip Abduction Machine,Legs,49.5,kgs,14,,,
2022-11-05,Rope Push Down,Triceps,23.75,kgs,10,,,
2022-11-05,Rope Push Down,Triceps,21.25,kgs,9,,,
2022-11-05,Rope Push Down,Triceps,21.25,kgs,6,,,
2022-11-05,Rope Push Down,Triceps,18.75,kgs,7,,,
2022-11-05,Rope Push Down,Triceps,16.75,kgs,8,,,
2022-11-05,Back Extension,Back,0.0,kgs,20,,,
2022-11-05,Back Extension,Back,0.0,kgs,15,,,
2022-11-05,Back Extension,Back,0.0,kgs,16,,,
2022-11-05,Ab-Wheel Rollout,Abs,0.0,kgs,16,,,
2022-11-05,Ab-Wheel Rollout,Abs,0.0,kgs,9,,,
2022-11-05,Ab-Wheel Rollout,Abs,0.0,kgs,7,,,
2022-11-07,Deadlift,Back,60.0,kgs,12,,,
2022-11-07,Deadlift,Back,110.0,kgs,6,,,
2022-11-07,Deadlift,Back,130.0,kgs,5,,,
2022-11-07,Deadlift,Back,150.0,kgs,3,,,
2022-11-07,Deadlift,Back,180.0,kgs,5,,,
2022-11-07,Deadlift,Back,180.0,kgs,3,,,
2022-11-07,Deadlift,Back,180.0,kgs,2,,,
2022-11-07,Hip Thrusts,Legs,60.0,kgs,10,,,
2022-11-07,Hip Thrusts,Legs,110.0,kgs,10,,,
2022-11-07,Hip Thrusts,Legs,130.0,kgs,8,,,
2022-11-07,Hip Thrusts,Legs,130.0,kgs,9,,,
2022-11-07,Rear Delt Machine Fly,Shoulders,47.0,kgs,12,,,
